,context_id,arm_id,feedback
5692,316,4,5
5693,316,5,5
5694,316,6,0
5695,316,7,5
5696,316,8,0
5697,316,9,0
5698,316,10,0
5699,316,11,0
5700,316,12,0
5701,316,13,0
5702,316,14,0
5703,316,15,0
5704,316,16,0
5705,316,17,0
5706,317,0,5
5707,317,1,0
5708,317,2,0
5709,317,3,0
5710,317,4,5
5711,317,5,5
5712,317,6,5
5713,317,7,5
5714,317,8,0
5715,317,9,0
5716,317,10,0
5717,317,11,0
5718,317,12,5
5719,317,13,5
5720,317,14,0
5721,317,15,0
5722,317,16,0
5723,317,17,5
5724,318,0,5
5725,318,1,5
5726,318,2,5
5727,318,3,5
5728,318,4,5
5729,318,5,0
5730,318,6,5
5731,318,7,0
5732,318,8,0
5733,318,9,5
5734,318,10,5
5735,318,11,0
5736,318,12,5
5737,318,13,0
5738,318,14,0
5739,318,15,5
5740,318,16,0
5741,318,17,0
5742,319,0,0
5743,319,1,0
5744,319,2,0
5745,319,3,5
5746,319,4,5
5747,319,5,5
5748,319,6,0
5749,319,7,5
5750,319,8,0
5751,319,9,5
5752,319,10,5
5753,319,11,5
5754,319,12,5
5755,319,13,5
5756,319,14,0
5757,319,15,0
5758,319,16,0
5759,319,17,5
5760,320,0,0
5761,320,1,0
5762,320,2,0
5763,320,3,0
5764,320,4,5
5765,320,5,0
5766,320,6,5
5767,320,7,5
5768,320,8,0
5769,320,9,0
5770,320,10,0
5771,320,11,0
5772,320,12,0
5773,320,13,0
5774,320,14,0
5775,320,15,0
5776,320,16,0
5777,320,17,0
5778,321,0,0
5779,321,1,0
5780,321,2,0
5781,321,3,0
5782,321,4,5
5783,321,5,5
5784,321,6,0
5785,321,7,0
5786,321,8,0
5787,321,9,5
5788,321,10,0
5789,321,11,0
5790,321,12,0
5791,321,13,0
5792,321,14,0
5793,321,15,5
5794,321,16,0
5795,321,17,0
5796,322,0,0
5797,322,1,0
5798,322,2,5
5799,322,3,0
5800,322,4,0
5801,322,5,5
5802,322,6,0
5803,322,7,5
5804,322,8,0
5805,322,9,5
5806,322,10,0
5807,322,11,5
5808,322,12,5
5809,322,13,0
5810,322,14,0
5811,322,15,0
5812,322,16,0
5813,322,17,5
5814,323,0,0
5815,323,1,0
5816,323,2,0
5817,323,3,0
5818,323,4,0
5819,323,5,5
5820,323,6,0
5821,323,7,0
5822,323,8,0
5823,323,9,0
5824,323,10,0
5825,323,11,0
5826,323,12,0
5827,323,13,0
5828,323,14,0
5829,323,15,5
5830,323,16,0
5831,323,17,5
5832,324,0,5
5833,324,1,5
5834,324,2,5
5835,324,3,5
5836,324,4,5
5837,324,5,5
5838,324,6,5
5839,324,7,5
5840,324,8,5
5841,324,9,5
5842,324,10,5
5843,324,11,5
5844,324,12,5
5845,324,13,0
5846,324,14,0
5847,324,15,0
5848,324,16,0
5849,324,17,5
5850,325,0,0
5851,325,1,0
5852,325,2,0
5853,325,3,5
5854,325,4,0
5855,325,5,5
5856,325,6,0
5857,325,7,0
5858,325,8,5
5859,325,9,5
5860,325,10,0
5861,325,11,5
5862,325,12,5
5863,325,13,5
5864,325,14,0
5865,325,15,0
5866,325,16,0
5867,325,17,0
5868,326,0,0
5869,326,1,0
5870,326,2,5
5871,326,3,5
5872,326,4,0
5873,326,5,0
5874,326,6,5
5875,326,7,5
5876,326,8,0
5877,326,9,0
5878,326,10,0
5879,326,11,0
5880,326,12,0
5881,326,13,0
5882,326,14,0
5883,326,15,0
5884,326,16,0
5885,326,17,0
5886,327,0,5
5887,327,1,0
5888,327,2,0
5889,327,3,0
5890,327,4,0
5891,327,5,5
5892,327,6,0
5893,327,7,5
5894,327,8,0
5895,327,9,0
5896,327,10,5
5897,327,11,0
5898,327,12,0
5899,327,13,5
5900,327,14,0
5901,327,15,0
5902,327,16,0
5903,327,17,0
5904,328,0,0
5905,328,1,0
5906,328,2,0
5907,328,3,0
5908,328,4,5
5909,328,5,0
5910,328,6,0
5911,328,7,5
5912,328,8,0
5913,328,9,5
5914,328,10,0
5915,328,11,0
5916,328,12,0
5917,328,13,0
5918,328,14,0
5919,328,15,0
5920,328,16,0
5921,328,17,0
5922,329,0,0
5923,329,1,0
5924,329,2,5
5925,329,3,0
5926,329,4,0
5927,329,5,0
5928,329,6,0
5929,329,7,0
5930,329,8,0
5931,329,9,5
5932,329,10,0
5933,329,11,0
5934,329,12,0
5935,329,13,0
5936,329,14,0
5937,329,15,0
5938,329,16,0
5939,329,17,0
5940,330,0,0
5941,330,1,0
5942,330,2,5
5943,330,3,0
5944,330,4,5
5945,330,5,0
5946,330,6,5
5947,330,7,5
5948,330,8,0
5949,330,9,0
5950,330,10,0
5951,330,11,0
5952,330,12,0
5953,330,13,0
5954,330,14,5
5955,330,15,5
5956,330,16,0
5957,330,17,0
5958,331,0,5
5959,331,1,0
5960,331,2,5
5961,331,3,0
5962,331,4,5
5963,331,5,5
5964,331,6,5
5965,331,7,5
5966,331,8,0
5967,331,9,5
5968,331,10,0
5969,331,11,0
5970,331,12,0
5971,331,13,0
5972,331,14,0
5973,331,15,0
5974,331,16,0
5975,331,17,0
5976,332,0,0
5977,332,1,0
5978,332,2,0
5979,332,3,0
5980,332,4,5
5981,332,5,5
5982,332,6,5
5983,332,7,5
5984,332,8,0
5985,332,9,5
5986,332,10,5
5987,332,11,5
5988,332,12,5
5989,332,13,0
5990,332,14,0
5991,332,15,0
5992,332,16,0
5993,332,17,0
5994,333,0,5
5995,333,1,0
5996,333,2,5
5997,333,3,0
5998,333,4,0
5999,333,5,0
6000,333,6,5
6001,333,7,5
6002,333,8,0
6003,333,9,5
6004,333,10,0
6005,333,11,0
6006,333,12,0
6007,333,13,0
6008,333,14,0
6009,333,15,0
6010,333,16,0
6011,333,17,0
6012,334,0,5
6013,334,1,5
6014,334,2,0
6015,334,3,0
6016,334,4,0
6017,334,5,0
6018,334,6,5
6019,334,7,0
6020,334,8,0
6021,334,9,0
6022,334,10,0
6023,334,11,0
6024,334,12,0
6025,334,13,0
6026,334,14,0
6027,334,15,0
6028,334,16,0
6029,334,17,0
6030,335,0,5
6031,335,1,5
6032,335,2,0
6033,335,3,0
6034,335,4,0
6035,335,5,0
6036,335,6,0
6037,335,7,5
6038,335,8,0
6039,335,9,5
6040,335,10,0
6041,335,11,0
6042,335,12,0
6043,335,13,0
6044,335,14,5
6045,335,15,5
6046,335,16,0
6047,335,17,0
6048,336,0,0
6049,336,1,0
6050,336,2,0
6051,336,3,0
6052,336,4,0
6053,336,5,0
6054,336,6,5
6055,336,7,0
6056,336,8,0
6057,336,9,5
6058,336,10,0
6059,336,11,0
6060,336,12,0
6061,336,13,5
6062,336,14,0
6063,336,15,0
6064,336,16,0
6065,336,17,0
6066,337,0,5
6067,337,1,0
6068,337,2,5
6069,337,3,5
6070,337,4,5
6071,337,5,5
6072,337,6,5
6073,337,7,5
6074,337,8,5
6075,337,9,0
6076,337,10,0
6077,337,11,5
6078,337,12,5
6079,337,13,0
6080,337,14,0
6081,337,15,0
6082,337,16,0
6083,337,17,5
6084,338,0,5
6085,338,1,0
6086,338,2,0
6087,338,3,0
6088,338,4,5
6089,338,5,5
6090,338,6,5
6091,338,7,5
6092,338,8,0
6093,338,9,5
6094,338,10,5
6095,338,11,0
6096,338,12,5
6097,338,13,5
6098,338,14,0
6099,338,15,0
6100,338,16,0
6101,338,17,0
6102,339,0,0
6103,339,1,5
6104,339,2,0
6105,339,3,0
6106,339,4,5
6107,339,5,0
6108,339,6,0
6109,339,7,5
6110,339,8,0
6111,339,9,5
6112,339,10,5
6113,339,11,0
6114,339,12,0
6115,339,13,0
6116,339,14,5
6117,339,15,5
6118,339,16,5
6119,339,17,0
6120,340,0,0
6121,340,1,0
6122,340,2,0
6123,340,3,0
6124,340,4,5
6125,340,5,0
6126,340,6,5
6127,340,7,0
6128,340,8,0
6129,340,9,5
6130,340,10,0
6131,340,11,5
6132,340,12,5
6133,340,13,0
6134,340,14,0
6135,340,15,0
6136,340,16,0
6137,340,17,0
6138,341,0,0
6139,341,1,0
6140,341,2,5
6141,341,3,0
6142,341,4,0
6143,341,5,5
6144,341,6,5
6145,341,7,5
6146,341,8,5
6147,341,9,0
6148,341,10,0
6149,341,11,5
6150,341,12,5
6151,341,13,0
6152,341,14,0
6153,341,15,0
6154,341,16,0
6155,341,17,0
6156,342,0,5
6157,342,1,5
6158,342,2,0
6159,342,3,0
6160,342,4,5
6161,342,5,0
6162,342,6,0
6163,342,7,5
6164,342,8,0
6165,342,9,5
6166,342,10,5
6167,342,11,0
6168,342,12,0
6169,342,13,0
6170,342,14,5
6171,342,15,5
6172,342,16,5
6173,342,17,5
6174,343,0,5
6175,343,1,5
6176,343,2,0
6177,343,3,0
6178,343,4,5
6179,343,5,0
6180,343,6,5
6181,343,7,5
6182,343,8,0
6183,343,9,5
6184,343,10,5
6185,343,11,5
6186,343,12,0
6187,343,13,0
6188,343,14,0
6189,343,15,0
6190,343,16,0
6191,343,17,0
6192,344,0,0
6193,344,1,0
6194,344,2,0
6195,344,3,0
6196,344,4,5
6197,344,5,5
6198,344,6,5
6199,344,7,5
6200,344,8,5
6201,344,9,0
6202,344,10,0
6203,344,11,0
6204,344,12,0
6205,344,13,0
6206,344,14,0
6207,344,15,0
6208,344,16,0
6209,344,17,0
6210,345,0,0
6211,345,1,0
6212,345,2,0
6213,345,3,0
6214,345,4,5
6215,345,5,0
6216,345,6,5
6217,345,7,5
6218,345,8,0
6219,345,9,0
6220,345,10,0
6221,345,11,0
6222,345,12,0
6223,345,13,0
6224,345,14,0
6225,345,15,0
6226,345,16,0
6227,345,17,5
6228,346,0,0
6229,346,1,0
6230,346,2,0
6231,346,3,0
6232,346,4,0
6233,346,5,0
6234,346,6,0
6235,346,7,0
6236,346,8,0
6237,346,9,5
6238,346,10,5
6239,346,11,5
6240,346,12,0
6241,346,13,5
6242,346,14,0
6243,346,15,5
6244,346,16,5
6245,346,17,5
6246,347,0,5
6247,347,1,0
6248,347,2,5
6249,347,3,0
6250,347,4,5
6251,347,5,0
6252,347,6,5
6253,347,7,5
6254,347,8,0
6255,347,9,0
6256,347,10,0
6257,347,11,0
6258,347,12,0
6259,347,13,5
6260,347,14,0
6261,347,15,0
6262,347,16,0
6263,347,17,0
6264,348,0,5
6265,348,1,0
6266,348,2,0
6267,348,3,0
6268,348,4,5
6269,348,5,5
6270,348,6,5
6271,348,7,5
6272,348,8,0
6273,348,9,5
6274,348,10,5
6275,348,11,0
6276,348,12,0
6277,348,13,5
6278,348,14,0
6279,348,15,0
6280,348,16,0
6281,348,17,0
6282,349,0,5
6283,349,1,5
6284,349,2,5
6285,349,3,0
6286,349,4,5
6287,349,5,5
6288,349,6,5
6289,349,7,5
6290,349,8,5
6291,349,9,0
6292,349,10,0
6293,349,11,5
6294,349,12,5
6295,349,13,0
6296,349,14,0
6297,349,15,0
6298,349,16,5
6299,349,17,0
6300,350,0,5
6301,350,1,5
6302,350,2,0
6303,350,3,0
6304,350,4,5
6305,350,5,0
6306,350,6,5
6307,350,7,0
6308,350,8,0
6309,350,9,0
6310,350,10,0
6311,350,11,0
6312,350,12,0
6313,350,13,0
6314,350,14,5
6315,350,15,0
6316,350,16,0
6317,350,17,0
6318,351,0,5
6319,351,1,0
6320,351,2,0
6321,351,3,0
6322,351,4,0
6323,351,5,0
6324,351,6,5
6325,351,7,0
6326,351,8,0
6327,351,9,0
6328,351,10,0
6329,351,11,0
6330,351,12,0
6331,351,13,0
6332,351,14,0
6333,351,15,5
6334,351,16,0
6335,351,17,0
6336,352,0,0
6337,352,1,0
6338,352,2,5
6339,352,3,0
6340,352,4,0
6341,352,5,0
6342,352,6,5
6343,352,7,5
6344,352,8,0
6345,352,9,0
6346,352,10,0
6347,352,11,0
6348,352,12,0
6349,352,13,0
6350,352,14,0
6351,352,15,0
6352,352,16,0
6353,352,17,0
6354,353,0,0
6355,353,1,0
6356,353,2,5
6357,353,3,0
6358,353,4,0
6359,353,5,0
6360,353,6,5
6361,353,7,0
6362,353,8,0
6363,353,9,5
6364,353,10,5
6365,353,11,5
6366,353,12,0
6367,353,13,5
6368,353,14,0
6369,353,15,5
6370,353,16,0
6371,353,17,5
6372,354,0,5
6373,354,1,0
6374,354,2,0
6375,354,3,0
6376,354,4,5
6377,354,5,0
6378,354,6,5
6379,354,7,5
6380,354,8,0
6381,354,9,5
6382,354,10,5
6383,354,11,0
6384,354,12,0
6385,354,13,0
6386,354,14,0
6387,354,15,0
6388,354,16,0
6389,354,17,0
6390,355,0,5
6391,355,1,0
6392,355,2,5
6393,355,3,0
6394,355,4,0
6395,355,5,0
6396,355,6,0
6397,355,7,0
6398,355,8,5
6399,355,9,5
6400,355,10,5
6401,355,11,5
6402,355,12,5
6403,355,13,5
6404,355,14,5
6405,355,15,5
6406,355,16,0
6407,355,17,0
6408,356,0,5
6409,356,1,5
6410,356,2,0
6411,356,3,0
6412,356,4,0
6413,356,5,0
6414,356,6,5
6415,356,7,5
6416,356,8,0
6417,356,9,5
6418,356,10,0
6419,356,11,5
6420,356,12,0
6421,356,13,5
6422,356,14,0
6423,356,15,0
6424,356,16,0
6425,356,17,5
6426,357,0,5
6427,357,1,5
6428,357,2,0
6429,357,3,0
6430,357,4,5
6431,357,5,0
6432,357,6,5
6433,357,7,5
6434,357,8,0
6435,357,9,0
6436,357,10,0
6437,357,11,5
6438,357,12,5
6439,357,13,5
6440,357,14,0
6441,357,15,5
6442,357,16,5
6443,357,17,5
6444,358,0,5
6445,358,1,0
6446,358,2,0
6447,358,3,0
6448,358,4,0
6449,358,5,0
6450,358,6,0
6451,358,7,0
6452,358,8,0
6453,358,9,0
6454,358,10,0
6455,358,11,0
6456,358,12,0
6457,358,13,0
6458,358,14,5
6459,358,15,5
6460,358,16,0
6461,358,17,0
6462,359,0,5
6463,359,1,5
6464,359,2,0
6465,359,3,0
6466,359,4,0
6467,359,5,0
6468,359,6,0
6469,359,7,0
6470,359,8,0
6471,359,9,5
6472,359,10,0
6473,359,11,0
6474,359,12,0
6475,359,13,0
6476,359,14,0
6477,359,15,0
6478,359,16,0
6479,359,17,0
6480,360,0,5
6481,360,1,0
6482,360,2,5
6483,360,3,0
6484,360,4,5
6485,360,5,5
6486,360,6,5
6487,360,7,5
6488,360,8,0
6489,360,9,5
6490,360,10,5
6491,360,11,0
6492,360,12,5
6493,360,13,0
6494,360,14,5
6495,360,15,5
6496,360,16,5
6497,360,17,0
6498,361,0,5
6499,361,1,5
6500,361,2,0
6501,361,3,0
6502,361,4,0
6503,361,5,0
6504,361,6,5
6505,361,7,5
6506,361,8,0
6507,361,9,0
6508,361,10,5
6509,361,11,0
6510,361,12,0
6511,361,13,0
6512,361,14,0
6513,361,15,0
6514,361,16,0
6515,361,17,5
6516,362,0,5
6517,362,1,0
6518,362,2,0
6519,362,3,0
6520,362,4,0
6521,362,5,0
6522,362,6,0
6523,362,7,0
6524,362,8,0
6525,362,9,0
6526,362,10,0
6527,362,11,0
6528,362,12,0
6529,362,13,0
6530,362,14,0
6531,362,15,0
6532,362,16,0
6533,362,17,5
6534,363,0,0
6535,363,1,0
6536,363,2,5
6537,363,3,0
6538,363,4,0
6539,363,5,0
6540,363,6,5
6541,363,7,0
6542,363,8,0
6543,363,9,0
6544,363,10,0
6545,363,11,0
6546,363,12,0
6547,363,13,0
6548,363,14,0
6549,363,15,0
6550,363,16,0
6551,363,17,5
6552,364,0,0
6553,364,1,0
6554,364,2,0
6555,364,3,0
6556,364,4,0
6557,364,5,5
6558,364,6,5
6559,364,7,0
6560,364,8,0
6561,364,9,5
6562,364,10,0
6563,364,11,0
6564,364,12,0
6565,364,13,5
6566,364,14,0
6567,364,15,5
6568,364,16,0
6569,364,17,5
6570,365,0,5
6571,365,1,0
6572,365,2,5
6573,365,3,5
6574,365,4,5
6575,365,5,5
6576,365,6,5
6577,365,7,5
6578,365,8,5
6579,365,9,0
6580,365,10,0
6581,365,11,5
6582,365,12,5
6583,365,13,0
6584,365,14,5
6585,365,15,0
6586,365,16,5
6587,365,17,5
6588,366,0,5
6589,366,1,5
6590,366,2,5
6591,366,3,0
6592,366,4,0
6593,366,5,0
6594,366,6,0
6595,366,7,5
6596,366,8,5
6597,366,9,5
6598,366,10,5
6599,366,11,5
6600,366,12,5
6601,366,13,5
6602,366,14,5
6603,366,15,5
6604,366,16,5
6605,366,17,5
6606,367,0,5
6607,367,1,0
6608,367,2,5
6609,367,3,0
6610,367,4,5
6611,367,5,0
6612,367,6,5
6613,367,7,0
6614,367,8,0
6615,367,9,0
6616,367,10,5
6617,367,11,0
6618,367,12,0
6619,367,13,0
6620,367,14,0
6621,367,15,0
6622,367,16,5
6623,367,17,5
6624,368,0,5
6625,368,1,0
6626,368,2,0
6627,368,3,0
6628,368,4,0
6629,368,5,0
6630,368,6,5
6631,368,7,5
6632,368,8,0
6633,368,9,5
6634,368,10,5
6635,368,11,5
6636,368,12,5
6637,368,13,5
6638,368,14,0
6639,368,15,0
6640,368,16,0
6641,368,17,5
6642,369,0,5
6643,369,1,0
6644,369,2,5
6645,369,3,0
6646,369,4,0
6647,369,5,5
6648,369,6,5
6649,369,7,0
6650,369,8,0
6651,369,9,5
6652,369,10,5
6653,369,11,0
6654,369,12,5
6655,369,13,0
6656,369,14,0
6657,369,15,5
6658,369,16,0
6659,369,17,5
6660,370,0,5
6661,370,1,0
6662,370,2,5
6663,370,3,5
6664,370,4,0
6665,370,5,0
6666,370,6,0
6667,370,7,0
6668,370,8,5
6669,370,9,5
6670,370,10,0
6671,370,11,0
6672,370,12,5
6673,370,13,0
6674,370,14,0
6675,370,15,5
6676,370,16,5
6677,370,17,0
6678,371,0,5
6679,371,1,0
6680,371,2,0
6681,371,3,5
6682,371,4,5
6683,371,5,0
6684,371,6,5
6685,371,7,0
6686,371,8,0
6687,371,9,0
6688,371,10,0
6689,371,11,0
6690,371,12,0
6691,371,13,0
6692,371,14,5
6693,371,15,0
6694,371,16,5
6695,371,17,5
6696,372,0,0
6697,372,1,0
6698,372,2,5
6699,372,3,0
6700,372,4,0
6701,372,5,0
6702,372,6,0
6703,372,7,0
6704,372,8,0
6705,372,9,5
6706,372,10,5
6707,372,11,0
6708,372,12,0
6709,372,13,5
6710,372,14,5
6711,372,15,0
6712,372,16,5
6713,372,17,5
6714,373,0,0
6715,373,1,0
6716,373,2,5
6717,373,3,5
6718,373,4,0
6719,373,5,0
6720,373,6,0
6721,373,7,0
6722,373,8,0
6723,373,9,0
6724,373,10,0
6725,373,11,0
6726,373,12,5
6727,373,13,5
6728,373,14,5
6729,373,15,0
6730,373,16,5
6731,373,17,5
6732,374,0,5
6733,374,1,0
6734,374,2,0
6735,374,3,0
6736,374,4,5
6737,374,5,0
6738,374,6,0
6739,374,7,0
6740,374,8,0
6741,374,9,0
6742,374,10,0
6743,374,11,0
6744,374,12,0
6745,374,13,0
6746,374,14,0
6747,374,15,0
6748,374,16,0
6749,374,17,0
6750,375,0,0
6751,375,1,5
6752,375,2,5
6753,375,3,0
6754,375,4,0
6755,375,5,0
6756,375,6,5
6757,375,7,0
6758,375,8,0
6759,375,9,5
6760,375,10,5
6761,375,11,0
6762,375,12,0
6763,375,13,0
6764,375,14,0
6765,375,15,0
6766,375,16,0
6767,375,17,0
6768,376,0,5
6769,376,1,0
6770,376,2,0
6771,376,3,0
6772,376,4,5
6773,376,5,0
6774,376,6,0
6775,376,7,5
6776,376,8,0
6777,376,9,5
6778,376,10,0
6779,376,11,0
6780,376,12,0
6781,376,13,0
6782,376,14,0
6783,376,15,0
6784,376,16,0
6785,376,17,5
6786,377,0,0
6787,377,1,0
6788,377,2,0
6789,377,3,0
6790,377,4,5
6791,377,5,5
6792,377,6,0
6793,377,7,5
6794,377,8,0
6795,377,9,0
6796,377,10,5
6797,377,11,0
6798,377,12,0
6799,377,13,0
6800,377,14,0
6801,377,15,0
6802,377,16,0
6803,377,17,0
6804,378,0,5
6805,378,1,5
6806,378,2,5
6807,378,3,0
6808,378,4,5
6809,378,5,0
6810,378,6,5
6811,378,7,5
6812,378,8,0
6813,378,9,5
6814,378,10,5
6815,378,11,0
6816,378,12,0
6817,378,13,5
6818,378,14,0
6819,378,15,0
6820,378,16,0
6821,378,17,0
6822,379,0,0
6823,379,1,0
6824,379,2,0
6825,379,3,0
6826,379,4,5
6827,379,5,5
6828,379,6,5
6829,379,7,5
6830,379,8,0
6831,379,9,5
6832,379,10,5
6833,379,11,0
6834,379,12,5
6835,379,13,5
6836,379,14,0
6837,379,15,0
6838,379,16,5
6839,379,17,0
6840,380,0,0
6841,380,1,0
6842,380,2,5
6843,380,3,5
6844,380,4,5
6845,380,5,0
6846,380,6,0
6847,380,7,5
6848,380,8,5
6849,380,9,5
6850,380,10,5
6851,380,11,5
6852,380,12,5
6853,380,13,5
6854,380,14,0
6855,380,15,0
6856,380,16,0
6857,380,17,0
6858,381,0,0
6859,381,1,0
6860,381,2,0
6861,381,3,0
6862,381,4,5
6863,381,5,0
6864,381,6,5
6865,381,7,5
6866,381,8,0
6867,381,9,5
6868,381,10,5
6869,381,11,0
6870,381,12,0
6871,381,13,0
6872,381,14,0
6873,381,15,0
6874,381,16,0
6875,381,17,0
6876,382,0,0
6877,382,1,0
6878,382,2,0
6879,382,3,0
6880,382,4,5
6881,382,5,0
6882,382,6,5
6883,382,7,5
6884,382,8,0
6885,382,9,5
6886,382,10,5
6887,382,11,5
6888,382,12,0
6889,382,13,0
6890,382,14,0
6891,382,15,0
6892,382,16,0
6893,382,17,0
6894,383,0,0
6895,383,1,0
6896,383,2,0
6897,383,3,0
6898,383,4,5
6899,383,5,0
6900,383,6,5
6901,383,7,5
6902,383,8,0
6903,383,9,0
6904,383,10,0
6905,383,11,0
6906,383,12,0
6907,383,13,0
6908,383,14,0
6909,383,15,0
6910,383,16,5
6911,383,17,0
6912,384,0,5
6913,384,1,0
6914,384,2,0
6915,384,3,0
6916,384,4,5
6917,384,5,5
6918,384,6,0
6919,384,7,0
6920,384,8,0
6921,384,9,5
6922,384,10,5
6923,384,11,0
6924,384,12,0
6925,384,13,5
6926,384,14,0
6927,384,15,0
6928,384,16,5
6929,384,17,0
6930,385,0,5
6931,385,1,0
6932,385,2,5
6933,385,3,0
6934,385,4,5
6935,385,5,0
6936,385,6,5
6937,385,7,5
6938,385,8,0
6939,385,9,5
6940,385,10,0
6941,385,11,5
6942,385,12,0
6943,385,13,0
6944,385,14,0
6945,385,15,0
6946,385,16,0
6947,385,17,5
6948,386,0,5
6949,386,1,0
6950,386,2,0
6951,386,3,5
6952,386,4,5
6953,386,5,5
6954,386,6,0
6955,386,7,5
6956,386,8,0
6957,386,9,0
6958,386,10,0
6959,386,11,0
6960,386,12,5
6961,386,13,5
6962,386,14,0
6963,386,15,5
6964,386,16,5
6965,386,17,0
6966,387,0,0
6967,387,1,0
6968,387,2,0
6969,387,3,0
6970,387,4,0
6971,387,5,0
6972,387,6,0
6973,387,7,0
6974,387,8,0
6975,387,9,5
6976,387,10,5
6977,387,11,0
6978,387,12,0
6979,387,13,5
6980,387,14,0
6981,387,15,0
6982,387,16,0
6983,387,17,0
6984,388,0,5
6985,388,1,0
6986,388,2,5
6987,388,3,0
6988,388,4,5
6989,388,5,0
6990,388,6,5
6991,388,7,5
6992,388,8,0
6993,388,9,5
6994,388,10,0
6995,388,11,0
6996,388,12,0
6997,388,13,5
6998,388,14,0
6999,388,15,5
7000,388,16,5
7001,388,17,5
7002,389,0,0
7003,389,1,0
7004,389,2,0
7005,389,3,0
7006,389,4,0
7007,389,5,0
7008,389,6,5
7009,389,7,5
7010,389,8,0
7011,389,9,5
7012,389,10,0
7013,389,11,0
7014,389,12,0
7015,389,13,0
7016,389,14,0
7017,389,15,0
7018,389,16,0
7019,389,17,0
7020,390,0,5
7021,390,1,0
7022,390,2,0
7023,390,3,0
7024,390,4,0
7025,390,5,0
7026,390,6,5
7027,390,7,5
7028,390,8,0
7029,390,9,5
7030,390,10,0
7031,390,11,0
7032,390,12,5
7033,390,13,0
7034,390,14,0
7035,390,15,0
7036,390,16,0
7037,390,17,0
7038,391,0,0
7039,391,1,0
7040,391,2,0
7041,391,3,0
7042,391,4,0
7043,391,5,0
7044,391,6,0
7045,391,7,0
7046,391,8,0
7047,391,9,5
7048,391,10,0
7049,391,11,0
7050,391,12,0
7051,391,13,0
7052,391,14,0
7053,391,15,0
7054,391,16,0
7055,391,17,5
7056,392,0,5
7057,392,1,0
7058,392,2,0
7059,392,3,0
7060,392,4,0
7061,392,5,0
7062,392,6,5
7063,392,7,0
7064,392,8,0
7065,392,9,5
7066,392,10,0
7067,392,11,0
7068,392,12,0
7069,392,13,5
7070,392,14,0
7071,392,15,0
7072,392,16,0
7073,392,17,0
7074,393,0,0
7075,393,1,0
7076,393,2,0
7077,393,3,0
7078,393,4,5
7079,393,5,0
7080,393,6,5
7081,393,7,0
7082,393,8,0
7083,393,9,0
7084,393,10,5
7085,393,11,0
7086,393,12,0
7087,393,13,0
7088,393,14,0
7089,393,15,0
7090,393,16,0
7091,393,17,0
7092,394,0,0
7093,394,1,0
7094,394,2,0
7095,394,3,0
7096,394,4,0
7097,394,5,0
7098,394,6,0
7099,394,7,0
7100,394,8,0
7101,394,9,5
7102,394,10,0
7103,394,11,5
7104,394,12,5
7105,394,13,0
7106,394,14,0
7107,394,15,0
7108,394,16,5
7109,394,17,5
7110,395,0,5
7111,395,1,0
7112,395,2,5
7113,395,3,0
7114,395,4,5
7115,395,5,5
7116,395,6,5
7117,395,7,5
7118,395,8,5
7119,395,9,5
7120,395,10,0
7121,395,11,0
7122,395,12,5
7123,395,13,0
7124,395,14,0
7125,395,15,0
7126,395,16,0
7127,395,17,0
7128,396,0,0
7129,396,1,0
7130,396,2,5
7131,396,3,0
7132,396,4,0
7133,396,5,5
7134,396,6,0
7135,396,7,5
7136,396,8,0
7137,396,9,5
7138,396,10,0
7139,396,11,0
7140,396,12,0
7141,396,13,0
7142,396,14,0
7143,396,15,0
7144,396,16,0
7145,396,17,0
7146,397,0,5
7147,397,1,0
7148,397,2,5
7149,397,3,5
7150,397,4,0
7151,397,5,0
7152,397,6,5
7153,397,7,0
7154,397,8,0
7155,397,9,5
7156,397,10,0
7157,397,11,5
7158,397,12,5
7159,397,13,5
7160,397,14,0
7161,397,15,0
7162,397,16,5
7163,397,17,0
7164,398,0,5
7165,398,1,5
7166,398,2,0
7167,398,3,0
7168,398,4,0
7169,398,5,0
7170,398,6,5
7171,398,7,5
7172,398,8,5
7173,398,9,5
7174,398,10,5
7175,398,11,0
7176,398,12,5
7177,398,13,5
7178,398,14,0
7179,398,15,5
7180,398,16,0
7181,398,17,0
7182,399,0,0
7183,399,1,5
7184,399,2,0
7185,399,3,0
7186,399,4,0
7187,399,5,5
7188,399,6,5
7189,399,7,5
7190,399,8,0
7191,399,9,0
7192,399,10,0
7193,399,11,0
7194,399,12,5
7195,399,13,0
7196,399,14,0
7197,399,15,0
7198,399,16,0
7199,399,17,5
7200,400,0,0
7201,400,1,0
7202,400,2,5
7203,400,3,0
7204,400,4,0
7205,400,5,5
7206,400,6,5
7207,400,7,5
7208,400,8,0
7209,400,9,5
7210,400,10,5
7211,400,11,5
7212,400,12,5
7213,400,13,5
7214,400,14,0
7215,400,15,0
7216,400,16,0
7217,400,17,0
7218,401,0,5
7219,401,1,0
7220,401,2,5
7221,401,3,0
7222,401,4,0
7223,401,5,0
7224,401,6,5
7225,401,7,5
7226,401,8,0
7227,401,9,5
7228,401,10,0
7229,401,11,0
7230,401,12,0
7231,401,13,0
7232,401,14,0
7233,401,15,0
7234,401,16,0
7235,401,17,0
7236,402,0,0
7237,402,1,0
7238,402,2,5
7239,402,3,5
7240,402,4,5
7241,402,5,0
7242,402,6,5
7243,402,7,5
7244,402,8,0
7245,402,9,5
