,context_id,arm_id,feedback
38282,291,461,3
83838,291,471,3
9331,291,474,5
8514,291,478,4
26221,291,481,5
95205,291,482,5
9594,291,483,5
62356,291,485,4
3833,291,487,5
49150,291,490,4
35228,291,491,4
46618,291,498,5
6354,291,509,4
9343,291,510,5
59,291,514,4
25323,291,522,4
4268,291,524,5
34661,291,527,5
14749,291,534,3
855,291,588,4
98592,291,601,4
64936,291,602,5
26412,291,606,4
9790,291,627,3
52919,291,630,5
3229,291,652,4
10955,291,653,5
6115,291,656,5
15174,291,658,5
668,291,660,5
42139,291,664,3
17836,291,704,4
34269,291,747,3
84245,291,788,4
36635,291,843,5
9950,291,854,5
6943,291,918,5
10746,291,1009,4
7882,291,1013,3
5686,291,1038,4
5411,291,1049,4
40182,291,1072,5
24804,291,1141,4
71233,292,0,2
8874,292,1,3
23000,292,2,2
57056,292,3,4
78,292,4,3
25146,292,6,3
7630,292,7,3
69139,292,10,3
8569,292,11,4
29835,292,13,3
28570,292,14,3
13006,292,15,2
42557,292,16,2
19503,292,21,3
7741,292,22,4
25696,292,24,3
20451,292,25,3
8354,292,26,3
98973,292,27,3
27716,292,28,1
8294,292,30,2
11024,292,32,2
2630,292,35,1
26337,292,37,1
1750,292,38,3
98267,292,44,5
49607,292,46,3
33863,292,47,5
36045,292,48,3
34170,292,49,5
79674,292,50,3
17670,292,52,3
16247,292,53,3
8228,292,54,4
15331,292,55,4
23254,292,61,1
12185,292,63,5
39142,292,64,3
90681,292,65,2
57384,292,66,3
6112,292,67,3
11268,292,68,3
33665,292,69,3
10802,292,70,4
90633,292,72,2
10101,292,75,3
40301,292,76,2
1865,292,78,3
37770,292,80,4
9271,292,81,4
81492,292,84,3
4198,292,86,4
80355,292,87,3
23212,292,88,5
10935,292,90,2
11834,292,91,4
98782,292,93,2
76341,292,95,3
59385,292,96,4
96123,292,97,4
7307,292,98,3
64098,292,99,4
22841,292,110,2
88982,292,116,3
47419,292,120,3
97400,292,121,3
4502,292,123,4
5762,292,124,2
99501,292,126,5
42264,292,128,3
1694,292,131,4
29056,292,132,3
6980,292,133,5
434,292,134,5
1047,292,136,3
11379,292,138,3
69941,292,142,4
6572,292,143,4
8696,292,146,2
3344,292,147,1
58250,292,149,3
11783,292,150,4
61589,292,151,4
6810,292,152,4
10553,292,154,2
3476,292,155,4
4026,292,156,5
9652,292,157,2
39076,292,158,3
27424,292,159,4
65481,292,160,2
96815,292,161,3
56762,292,162,4
9990,292,163,4
26402,292,164,3
1337,292,165,3
3022,292,166,3
70247,292,167,4
6077,292,171,5
68063,292,172,5
44201,292,173,5
63424,292,174,2
82968,292,175,4
30086,292,176,4
49561,292,178,4
46232,292,179,5
11257,292,180,3
28549,292,181,5
10176,292,182,4
72445,292,184,5
41628,292,185,2
47355,292,186,3
5438,292,187,3
45317,292,191,5
65398,292,192,3
5201,292,193,4
4112,292,194,3
33719,292,195,4
34846,292,197,4
33796,292,198,5
43411,292,199,4
7235,292,201,3
39358,292,202,3
30351,292,203,3
17373,292,205,4
9290,292,207,3
11455,292,208,3
5418,292,209,3
31167,292,210,4
54869,292,212,3
13716,292,214,4
4750,292,215,4
65535,292,216,3
62924,292,217,2
35428,292,221,3
84529,292,222,4
17892,292,225,1
3383,292,226,2
7820,292,227,3
76516,292,228,2
35797,292,229,2
53874,292,231,2
34948,292,232,2
42054,292,233,5
64089,292,234,3
83007,292,236,3
90132,292,237,4
6581,292,238,3
23089,292,239,2
58030,292,244,3
34346,292,247,3
542,292,248,3
25724,292,249,3
5037,292,250,4
28730,292,251,2
13632,292,254,3
6997,292,256,2
23150,292,257,3
4820,292,263,3
46838,292,264,3
38098,292,271,4
41917,292,272,4
58125,292,274,3
17324,292,279,2
6380,292,281,2
33568,292,282,2
85478,292,283,2
59527,292,284,5
38029,292,285,3
2212,292,287,3
21414,292,289,2
29784,292,290,2
2917,292,292,4
34822,292,293,2
23453,292,296,4
16902,292,297,4
5813,292,299,2
28108,292,301,4
98954,292,302,4
22668,292,312,4
88050,292,314,3
58292,292,315,3
56608,292,316,4
7744,292,321,2
1165,292,324,2
17722,292,327,2
2247,292,345,3
15847,292,346,2
34514,292,355,3
34483,292,356,4
15563,292,365,2
22625,292,366,2
49992,292,370,2
1076,292,379,2
4456,292,385,2
41355,292,392,3
9875,292,400,1
40662,292,401,2
30769,292,402,3
43629,292,403,4
8375,292,404,1
90108,292,409,2
88706,292,410,2
1489,292,411,1
12942,292,413,4
22077,292,415,4
13924,292,418,3
63170,292,419,4
14827,292,420,3
738,292,422,3
9719,292,424,4
18170,292,425,1
52400,292,426,4
64016,292,428,4
16990,292,429,3
91929,292,431,5
27378,292,432,3
12669,292,434,4
65185,292,435,3
11965,292,442,4
10137,292,444,4
6919,292,446,4
79656,292,450,3
62805,292,454,2
28979,292,459,3
5090,292,460,2
25840,292,461,4
30875,292,462,4
10371,292,463,3
7878,292,465,3
14527,292,466,4
51177,292,467,2
58698,292,468,4
133,292,470,3
10702,292,473,5
10359,292,478,4
10881,292,479,5
28428,292,481,4
34487,292,482,5
3527,292,483,5
11522,292,484,3
21526,292,490,4
36605,292,491,5
2034,292,495,5
30314,292,496,4
95692,292,500,4
98699,292,501,3
23444,292,502,4
11271,292,503,4
35234,292,505,5
97712,292,506,4
99581,292,508,3
49892,292,509,3
69226,292,512,5
4869,292,513,4
44431,292,517,5
4300,292,520,3
50842,292,526,4
58989,292,527,4
40838,292,530,4
32713,292,543,3
28890,292,545,1
20296,292,548,3
31970,292,549,1
5998,292,552,3
12632,292,553,1
94239,292,557,3
4735,292,558,2
4115,292,565,3
48238,292,567,4
63190,292,570,2
5574,292,571,2
21854,292,577,2
20932,292,581,4
11446,292,582,3
25599,292,587,3
54254,292,588,4
31745,292,590,3
13796,292,602,5
1922,292,604,3
8403,292,615,3
11073,292,618,1
14303,292,626,2
95932,292,627,3
2501,292,628,3
15077,292,631,3
30245,292,635,4
18794,292,636,3
44739,292,637,4
10560,292,641,3
5550,292,645,3
4998,292,646,5
18136,292,648,4
29092,292,650,3
18792,292,652,5
3861,292,653,5
6223,292,654,3
7084,292,656,4
37656,292,657,1
27178,292,659,2
59048,292,662,3
2629,292,664,2
33103,292,677,2
8252,292,678,2
25472,292,683,3
103,292,684,3
50342,292,685,3
60013,292,692,4
87684,292,695,2
3612,292,704,5
1125,292,707,3
17969,292,709,3
91334,292,711,2
39724,292,714,3
10008,292,719,1
2985,292,723,3
3128,292,728,2
28454,292,731,3
16801,292,738,2
22612,292,741,2
26474,292,745,3
19419,292,746,2
2056,292,747,2
14157,292,750,3
8761,292,760,2
98458,292,764,3
484,292,769,3
2065,292,778,1
48627,292,779,3
6328,292,780,2
47611,292,788,2
17855,292,803,1
22774,292,808,2
29512,292,809,1
76455,292,814,2
90161,292,819,2
28159,292,823,3
29939,292,830,3
13574,292,842,3
10046,292,844,2
4301,292,848,2
23780,292,855,3
14483,292,865,3
9089,292,870,1
76209,292,876,2
36871,292,894,3
19290,292,923,2
3226,292,930,1
24529,292,932,2
26960,292,938,2
30566,292,940,2
29652,292,941,4
7473,292,942,2
23608,292,954,2
62852,292,955,3
12092,292,976,2
15838,292,1010,3
36078,292,1015,2
17979,292,1016,3
45488,292,1017,3
40903,292,1040,2
17896,292,1041,3
98016,292,1043,2
14825,292,1045,1
39617,292,1047,3
11254,292,1056,2
5887,292,1097,2
6593,292,1100,3
96403,292,1118,1
3999,292,1131,3
66241,292,1134,3
9446,292,1146,4
2577,292,1160,2
24862,292,1207,3
57156,292,1208,2
15835,292,1216,1
3298,292,1219,2
18703,292,1225,3
69401,292,1227,1
27800,292,1228,1
28874,292,1247,2
83579,292,1263,3
197,292,1266,3
42137,292,1285,4
35700,292,1297,3
34899,292,1310,3
57028,292,1332,4
48688,292,1420,2
83383,293,0,5
6817,293,6,4
4577,293,9,3
91662,293,20,3
5395,293,23,4
33035,293,49,5
11275,293,78,4
71340,293,92,4
36821,293,99,4
11922,293,104,3
241,293,108,4
43099,293,110,4
54804,293,116,4
6666,293,117,3
4493,293,119,2
32692,293,120,5
20913,293,121,3
56676,293,122,4
14028,293,124,3
1958,293,126,5
8216,293,146,4
40840,293,147,3
42894,293,150,5
52952,293,180,5
2500,293,221,4
37425,293,234,3
32525,293,236,4
30037,293,239,3
16556,293,244,3
15393,293,245,4
10184,293,247,5
37696,293,248,5
6750,293,249,5
46871,293,251,4
58189,293,253,3
90980,293,254,3
77701,293,256,3
65032,293,257,3
13344,293,259,4
7223,293,263,2
58984,293,267,4
32124,293,268,5
359,293,270,5
60756,293,272,3
64649,293,275,4
64087,293,280,3
1585,293,281,3
61720,293,285,5
3211,293,287,5
32905,293,290,2
89298,293,292,4
96333,293,293,4
96365,293,294,4
30542,293,297,5
6861,293,298,3
13813,293,299,4
61013,293,300,4
24764,293,306,3
43695,293,312,5
15507,293,321,1
50868,293,322,3
53077,293,323,4
8157,293,324,3
7017,293,326,3
98412,293,327,4
30172,293,330,4
23679,293,331,3
96961,293,332,4
83205,293,333,4
24372,293,339,4
99344,293,341,3
17466,293,342,4
10852,293,345,3
23488,293,346,5
12466,293,349,4
93897,293,353,3
11043,293,354,4
18260,293,357,2
24574,293,362,1
99493,293,404,4
19758,293,405,2
26845,293,409,4
11743,293,410,3
27122,293,412,3
87417,293,454,3
8158,293,470,4
22211,293,471,3
14244,293,474,5
24453,293,475,3
4996,293,482,4
1442,293,507,4
80489,293,514,5
93879,293,519,5
48910,293,534,4
60702,293,537,5
3640,293,538,4
8716,293,543,4
33809,293,545,4
6383,293,546,3
56403,293,596,3
7550,293,602,5
26095,293,618,3
2338,293,675,3
5285,293,677,2
33459,293,681,3
9172,293,688,3
10714,293,741,4
48217,293,742,2
11137,293,747,3
18898,293,748,3
15043,293,750,4
24725,293,751,3
17123,293,822,3
18239,293,824,3
9624,293,825,1
47716,293,826,1
98124,293,828,3
55765,293,830,3
69865,293,839,3
84719,293,871,4
4999,293,875,3
45622,293,878,4
74736,293,880,3
14252,293,894,4
17305,293,901,4
15057,293,925,3
33063,293,927,3
1444,293,929,3
608,293,930,3
4413,293,978,3
70234,293,985,3
12925,293,1006,4
44428,293,1010,2
47970,293,1011,4
14107,293,1012,2
60090,293,1013,2
15462,293,1015,4
72140,293,1027,3
99095,293,1046,3
5279,293,1066,4
20415,293,1078,2
32039,293,1080,3
21345,293,1087,1
50107,293,1088,2
19777,293,1131,4
40520,293,1133,3
17498,293,1160,3
2127,293,1198,2
1044,293,1244,3
49390,293,1253,3
66875,294,0,4
3916,294,3,4
11173,294,6,5
84257,294,10,4
30650,294,21,4
7449,294,24,5
733,294,38,4
15776,294,41,3
24817,294,42,4
2265,294,46,5
60941,294,49,5
66174,294,51,5
12249,294,52,1
95614,294,55,4
25826,294,59,5
40098,294,64,5
3143,294,66,4
9150,294,67,4
38859,294,68,5
45683,294,69,5
57246,294,70,5
1378,294,71,4
2322,294,72,4
53167,294,78,4
11451,294,81,4
60959,294,82,5
46161,294,83,2
14038,294,85,5
15304,294,87,4
54256,294,88,5
23537,294,90,5
19543,294,93,4
31548,294,94,4
35591,294,95,1
39980,294,96,5
10725,294,97,5
8498,294,98,4
51144,294,99,5
7520,294,101,4
29796,294,104,4
35603,294,108,4
18618,294,114,5
26580,294,117,3
32659,294,120,4
28061,294,124,5
96505,294,131,5
15678,294,132,4
30350,294,133,5
30995,294,136,4
19584,294,141,4
85283,294,142,4
68344,294,143,4
2786,294,150,4
6648,294,152,5
8298,294,153,5
53539,294,154,4
10740,294,156,5
24464,294,157,4
15812,294,158,4
25733,294,160,4
10430,294,161,4
10566,294,163,5
52477,294,167,5
1494,294,171,4
3478,294,172,5
15115,294,173,4
21618,294,180,4
13680,294,182,1
46475,294,185,5
23841,294,187,3
788,294,189,4
19533,294,190,5
466,294,193,4
38987,294,195,5
31117,294,201,5
36312,294,203,4
37509,294,207,5
75394,294,208,5
7867,294,209,4
38950,294,212,5
9543,294,214,5
43262,294,215,5
22242,294,216,4
262,294,217,5
47976,294,221,4
9697,294,225,4
60262,294,226,4
38887,294,227,4
22130,294,228,4
24459,294,229,4
83030,294,231,3
1496,294,234,4
44490,294,236,4
21033,294,237,4
12073,294,240,5
41162,294,264,4
18646,294,289,4
13035,294,317,5
41043,294,356,4
19048,294,370,4
5667,294,377,4
13785,294,379,4
43882,294,380,5
42444,294,381,5
50834,294,384,4
20890,294,385,4
15524,294,388,4
18810,294,394,4
6193,294,400,3
74562,294,401,5
30701,294,402,4
5178,294,403,4
4201,294,404,5
6715,294,411,2
16045,294,413,4
97238,294,415,4
29514,294,416,5
9229,294,418,4
21053,294,419,4
29000,294,420,4
4328,294,422,4
35988,294,426,4
33581,294,430,5
18350,294,434,5
78739,294,448,4
10591,294,449,4
57096,294,450,4
73947,294,460,5
43910,294,464,4
64780,294,469,3
2607,294,482,5
8193,294,484,4
4641,294,492,5
19967,294,495,5
42337,294,496,5
9627,294,497,5
14643,294,503,4
69739,294,510,5
29620,294,512,4
28837,294,526,4
74285,294,545,4
37792,294,558,4
41146,294,560,5
12812,294,569,3
94160,294,581,5
4824,294,587,4
10723,294,601,5
5478,294,623,5
37547,294,628,5
27067,294,630,5
16891,294,641,4
19885,294,647,4
13832,294,654,5
22718,294,659,5
2211,294,703,5
27535,294,704,4
20868,294,719,4
4158,294,721,4
3172,294,726,5
21247,294,728,4
60021,294,734,5
4786,294,735,5
9367,294,736,5
28775,294,737,4
731,294,738,4
40549,294,739,4
51327,294,742,4
15425,294,746,4
42551,294,789,3
50357,294,793,4
43752,294,808,4
10816,294,811,4
5878,294,842,4
90703,294,940,4
13476,294,945,2
68519,294,950,5
602,294,960,5
21125,294,964,4
4350,294,965,5
11163,294,996,3
13083,294,1027,5
18092,294,1038,4
6236,294,1039,2
86763,294,1049,5
10156,294,1114,5
10830,294,1132,4
9025,294,1134,4
13432,294,1169,5
14171,294,1187,3
7241,294,1220,5
69417,294,1296,4
7384,294,1400,5
8349,294,1445,4
6798,294,1458,5
21984,294,1472,4
5882,294,1502,2
60074,295,0,5
61562,295,6,5
76754,295,8,4
9130,295,9,2
65321,295,10,5
77042,295,12,3
10338,295,13,4
8323,295,14,3
52880,295,18,5
402,295,19,5
11033,295,21,4
97753,295,22,5
14893,295,23,2
4459,295,31,4
16130,295,44,5
2506,295,47,5
49730,295,49,5
22967,295,54,5
11846,295,55,5
27494,295,60,3
25933,295,78,4
4118,295,82,5
18961,295,88,5
5563,295,95,5
8842,295,97,5
24156,295,99,5
40478,295,110,3
67448,295,113,5
13309,295,116,3
14518,295,120,5
12700,295,123,5
25057,295,124,5
46588,295,126,5
17604,295,133,5
99286,295,136,4
37395,295,143,4
86942,295,149,1
10172,295,150,2
85060,295,152,4
9912,295,171,5
14898,295,178,4
26937,295,179,5
62255,295,180,5
42268,295,185,3
92080,295,186,5
21724,295,190,5
80212,295,193,5
23837,295,197,5
28641,295,198,5
13171,295,203,5
98270,295,208,4
10897,295,209,3
75253,295,210,4
42951,295,220,5
1131,295,221,5
988,295,227,4
32878,295,236,5
9432,295,237,4
15865,295,239,1
2335,295,241,4
78266,295,243,1
87125,295,245,4
2079,295,247,5
81716,295,249,2
34978,295,250,5
7486,295,254,2
52576,295,255,5
22291,295,256,5
2279,295,257,5
25709,295,258,1
17581,295,267,4
19580,295,268,5
3286,295,271,5
12007,295,273,4
3563,295,274,4
76090,295,275,5
9342,295,276,5
6703,295,278,4
10006,295,280,2
38549,295,281,4
14608,295,283,4
71051,295,284,5
3067,295,285,5
23719,295,286,4
41847,295,288,3
6011,295,291,5
24024,295,292,5
31822,295,293,1
53112,295,296,4
10605,295,297,1
55414,295,300,5
27016,295,302,4
41816,295,303,3
17550,295,308,1
49384,295,312,5
57161,295,314,5
22874,295,356,5
3898,295,426,5
1314,295,428,5
19617,295,434,5
8359,295,454,1
90828,295,461,4
81477,295,468,5
12497,295,474,4
43219,295,479,5
14519,295,481,5
62696,295,482,5
10576,295,483,4
9590,295,484,5
96135,295,497,5
11232,295,503,5
317,295,507,5
3290,295,509,5
88986,295,513,5
37336,295,514,5
22222,295,520,4
26589,295,522,4
29400,295,527,5
4445,295,543,4
48608,295,627,5
78731,295,631,5
18951,295,651,4
6492,295,653,5
90735,295,658,5
25728,295,662,5
6845,295,684,4
40017,295,687,1
91182,295,695,4
309,295,704,5
10575,295,749,5
13687,295,814,3
14300,295,844,5
9676,295,845,2
1642,295,854,5
85531,295,897,4
11517,295,922,5
6554,295,947,1
6171,295,949,4
4403,295,960,5
12725,295,962,5
49588,295,1006,4
4565,295,1008,3
5562,295,1072,5
6389,295,1141,5
38498,295,1159,4
91660,295,1250,5
38901,295,1283,4
35494,296,0,3
36547,296,3,1
9102,296,6,4
24327,296,7,5
33111,296,10,4
5170,296,11,5
31896,296,12,3
20982,296,16,3
3357,296,19,4
3972,296,21,4
15108,296,23,4
1162,296,24,4
51761,296,26,1
61798,296,27,4
5218,296,30,3
49530,296,31,4
82652,296,33,3
51562,296,41,3
19937,296,46,2
7232,296,49,5
20150,296,52,3
34680,296,54,4
6460,296,55,5
870,296,56,5
20008,296,68,3
19025,296,69,5
1021,296,72,2
7668,296,78,3
30576,296,82,4
4997,296,85,5
963,296,88,4
52135,296,89,4
59864,296,91,3
15971,296,94,3
5501,296,96,5
6299,296,97,5
84431,296,99,5
10249,296,101,1
16064,296,107,4
37953,296,108,4
52027,296,110,3
24016,296,113,5
8582,296,115,4
28291,296,116,4
19287,296,117,3
71141,296,123,4
16031,296,127,4
16683,296,128,4
277,296,132,4
8111,296,134,4
18497,296,136,5
9857,296,142,5
74247,296,143,3
75635,296,146,3
79224,296,147,3
36652,296,150,3
96402,296,152,5
25600,296,153,5
58902,296,155,4
7012,296,156,2
29249,296,159,1
45054,296,167,5
10275,296,172,4
37206,296,173,5
8140,296,174,4
4705,296,175,4
73276,296,180,4
1935,296,181,3
16223,296,182,4
36411,296,184,5
35667,296,190,3
4988,296,193,3
12515,296,194,1
74761,296,195,4
17049,296,196,3
3023,296,197,3
45721,296,199,3
17561,296,200,4
3386,296,201,3
15371,296,203,3
80755,296,207,4
13311,296,208,4
63067,296,209,4
47445,296,210,4
34763,296,212,3
56156,296,214,2
3350,296,215,4
2100,296,217,3
19906,296,221,4
4366,296,222,5
58766,296,227,2
38435,296,229,2
16239,296,230,3
1116,296,232,2
1087,296,233,3
8347,296,234,2
26953,296,236,4
8342,296,237,5
38835,296,242,1
12742,296,244,3
73148,296,247,3
36311,296,248,3
7117,296,249,1
10052,296,256,3
27797,296,257,5
23636,296,264,3
12475,296,266,3
34821,296,267,4
12317,296,268,4
20551,296,270,2
13473,296,271,5
9802,296,272,4
1081,296,274,5
4901,296,276,3
4529,296,281,3
29554,296,282,4
96111,296,283,4
2785,296,285,5
34900,296,287,3
17070,296,292,3
79157,296,293,3
28810,296,297,5
4027,296,299,3
3959,296,300,4
24924,296,301,4
2003,296,306,4
18211,296,325,2
95358,296,337,2
39629,296,346,3
74572,296,356,4
75728,296,366,2
40958,296,418,3
14603,296,422,3
25271,296,429,1
1287,296,431,4
18274,296,434,3
3777,296,442,2
20418,296,446,4
8327,296,447,3
37903,296,454,4
64864,296,464,3
16312,296,470,3
35539,296,473,4
5679,296,474,5
82704,296,478,5
4935,296,479,4
75010,296,484,3
61974,296,497,3
22075,296,507,4
26501,296,513,3
5297,296,514,5
78398,296,526,5
41073,296,528,3
47517,296,534,3
51108,296,545,3
3748,296,573,1
41980,296,581,4
1605,296,587,4
15021,296,595,3
23619,296,602,5
10901,296,624,3
2570,296,627,4
5917,296,628,3
4103,296,651,3
90644,296,658,4
5356,296,677,3
18518,296,686,2
94776,296,689,5
4550,296,691,3
5197,296,698,4
10612,296,704,2
426,296,715,3
88201,296,723,3
1969,296,735,4
15778,296,741,3
42475,296,745,3
13999,296,747,2
43426,296,749,5
83807,296,750,4
40375,296,751,4
7673,296,863,3
33913,296,918,1
76999,296,945,2
44678,296,983,1
15419,296,1006,4
17797,296,1013,3
2239,296,1015,3
35725,296,1072,3
95944,296,1108,3
91415,296,1135,3
10533,296,1216,1
9407,296,1295,4
26948,297,0,5
2556,297,7,5
74013,297,8,4
37633,297,21,4
26559,297,22,4
13630,297,27,4
67523,297,49,5
25257,297,57,4
11325,297,68,4
12470,297,70,5
27133,297,78,5
48841,297,87,5
2529,297,90,2
30035,297,96,4
4700,297,97,4
19275,297,98,3
29937,297,117,4
68146,297,120,4
71559,297,124,3
36355,297,126,5
58973,297,131,5
28589,297,132,3
26366,297,133,5
39586,297,142,5
6297,297,143,4
4276,297,150,3
2177,297,151,3
42359,297,152,3
40109,297,167,5
5723,297,171,4
65181,297,173,5
16375,297,177,5
614,297,180,4
21153,297,182,3
14902,297,184,3
36750,297,185,4
74734,297,186,5
52897,297,192,5
24089,297,193,5
6502,297,194,4
49510,297,195,4
12869,297,196,4
63691,297,198,4
7624,297,199,3
14700,297,201,3
16598,297,202,3
72051,297,203,4
38203,297,204,5
47708,297,207,5
62048,297,209,5
44046,297,210,5
13055,297,212,3
54533,297,214,5
7322,297,236,5
1859,297,251,4
28406,297,256,4
3989,297,260,4
54264,297,264,4
14572,297,273,3
87046,297,274,3
56768,297,275,2
179,297,280,3
96001,297,281,4
50133,297,283,4
8430,297,285,4
25218,297,293,3
8680,297,310,3
122,297,316,4
26600,297,317,5
62305,297,332,5
76951,297,355,3
74659,297,356,5
38274,297,392,4
88231,297,401,3
5092,297,417,4
57552,297,418,5
46600,297,422,5
69034,297,426,5
25731,297,429,5
4129,297,431,4
37259,297,434,5
5099,297,464,4
20679,297,470,4
8395,297,472,3
5,297,473,4
2973,297,476,4
59829,297,478,5
98869,297,481,5
22939,297,482,5
42466,297,483,4
87359,297,484,3
508,297,485,3
6978,297,495,5
5816,297,497,5
8572,297,501,5
14915,297,502,4
51686,297,503,3
14217,297,506,4
20092,297,510,4
32704,297,513,4
48606,297,522,4
62905,297,525,5
23183,297,526,5
33742,297,529,5
69093,297,545,3
71655,297,548,4
33259,297,587,4
18709,297,595,3
36043,297,602,5
41474,297,603,5
1278,297,624,4
9477,297,650,5
5642,297,651,3
5491,297,659,3
97560,297,678,3
22985,297,704,4
77326,297,741,3
58882,297,819,4
2714,297,841,4
71073,297,844,3
22332,297,863,3
37746,297,865,3
40641,297,945,3
37302,297,950,4
9534,297,992,4
5446,297,1141,4
1410,297,1345,3
40474,298,0,3
65554,298,3,3
51953,298,6,3
79725,298,9,5
74546,298,11,5
15537,298,12,4
228,298,13,4
10439,298,16,1
21233,298,18,1
94666,298,19,3
37025,298,22,4
3535,298,23,3
37044,298,24,3
5380,298,25,4
41405,298,27,4
5414,298,31,3
95772,298,44,3
29981,298,46,4
43496,298,47,4
91037,298,48,4
5766,298,49,4
18199,298,51,4
50521,298,54,2
19148,298,55,4
31713,298,57,3
18621,298,58,5
50741,298,59,5
96002,298,60,4
10705,298,66,2
17783,298,69,3
5546,298,70,3
60802,298,71,3
13427,298,72,2
44269,298,76,3
42465,298,80,4
92759,298,82,5
17582,298,85,4
24188,298,87,3
92617,298,88,5
43951,298,90,4
63355,298,92,2
38071,298,93,1
12487,298,94,3
64439,298,96,4
56204,298,97,4
53872,298,98,3
9854,298,99,3
6004,298,100,2
154,298,110,3
94476,298,113,4
12239,298,114,3
69487,298,117,2
7911,298,126,5
31438,298,128,4
686,298,133,4
12825,298,134,4
16810,298,135,4
5727,298,136,4
16180,298,142,3
22,298,143,4
14077,298,149,5
14581,298,150,4
48127,298,151,4
54706,298,152,3
53211,298,153,4
59479,298,164,4
59388,298,165,4
22139,298,166,3
4802,298,167,4
55434,298,168,4
19155,298,169,5
39413,298,170,4
16748,298,172,5
4626,298,173,4
18953,298,174,5
4504,298,175,4
96039,298,178,4
13005,298,180,3
13266,298,181,3
20607,298,184,3
2436,298,185,3
24619,298,189,5
22968,298,190,4
51612,298,193,3
28496,298,196,3
15361,298,197,4
43245,298,201,4
20398,298,203,4
61038,298,206,3
8486,298,207,4
34470,298,208,3
4984,298,209,4
85871,298,210,4
98715,298,211,4
43025,298,212,5
9882,298,215,5
11747,298,221,2
33659,298,227,3
81,298,228,3
1932,298,234,1
33042,298,236,2
2877,298,237,4
53385,298,238,3
1356,298,239,2
78529,298,240,3
61532,298,243,2
48201,298,247,5
32225,298,248,3
30298,298,250,5
31933,298,254,2
7985,298,256,2
22504,298,258,3
21073,298,263,2
5398,298,269,4
3533,298,270,3
42888,298,273,3
28628,298,274,4
18123,298,275,4
19697,298,277,3
36419,298,282,3
12407,298,284,5
5948,298,285,4
20524,298,287,3
20269,298,288,3
15737,298,293,2
7465,298,296,3
34141,298,297,4
25060,298,299,4
34133,298,301,4
501,298,302,3
480,298,304,3
23885,298,310,4
61515,298,312,3
9386,298,317,4
94300,298,318,3
11507,298,332,4
5350,298,342,3
20562,298,344,4
22023,298,345,3
8646,298,346,4
91716,298,353,4
6576,298,366,4
7016,298,377,3
86188,298,380,3
65443,298,383,3
822,298,386,2
19716,298,392,2
57993,298,395,4
89104,298,398,2
44004,298,401,3
81210,298,407,4
7040,298,417,4
12690,298,422,3
28872,298,431,3
17177,298,432,5
61629,298,434,3
26534,298,460,3
10492,298,461,5
20495,298,472,3
29365,298,473,5
19868,298,474,4
41762,298,477,4
7831,298,478,4
67945,298,479,4
68700,298,480,3
11676,298,481,4
31750,298,482,5
26444,298,483,4
8371,298,484,4
43617,298,486,5
32857,298,487,4
8152,298,495,3
30367,298,497,4
6948,298,500,3
44002,298,501,4
85435,298,502,4
27518,298,507,4
11142,298,508,4
90670,298,509,5
14278,298,510,4
53428,298,511,4
46584,298,512,4
29065,298,513,5
67836,298,514,4
2453,298,515,4
59995,298,516,4
16290,298,521,3
28113,298,528,4
42872,298,530,3
30106,298,537,3
18335,298,542,5
16548,298,545,3
15278,298,552,3
380,298,576,3
8286,298,581,2
1633,298,587,4
78114,298,596,3
5287,298,601,3
65465,298,602,3
20115,298,605,4
19256,298,606,4
2109,298,614,4
32063,298,633,2
79140,298,639,3
2134,298,640,4
73114,298,641,4
6365,298,644,4
35660,298,646,4
31993,298,651,3
16664,298,654,3
16720,298,661,4
21323,298,691,4
12544,298,701,4
16701,298,709,4
8377,298,714,4
14509,298,723,3
45691,298,726,4
21957,298,727,2
40445,298,729,4
31974,298,731,4
88236,298,732,3
5325,298,738,3
7176,298,741,4
30323,298,745,4
80759,298,746,4
58568,298,748,1
12365,298,751,3
57126,298,752,5
13350,298,777,4
72725,298,784,2
41142,298,791,4
29650,298,810,4
21913,298,812,4
51033,298,819,3
1164,298,846,4
80598,298,854,4
78129,298,855,3
7794,298,888,3
23101,298,894,2
32505,298,914,4
12023,298,915,3
14722,298,918,3
3266,298,920,3
10689,298,935,4
12938,298,949,2
18191,298,953,3
150,298,954,4
9489,298,958,2
27046,298,961,4
33172,298,964,4
44228,298,969,4
2166,298,970,2
11582,298,997,2
26945,298,1004,5
22897,298,1005,4
258,298,1017,3
9804,298,1019,4
7466,298,1020,3
46939,298,1035,2
9659,298,1038,4
1323,298,1046,2
27909,298,1049,4
37333,298,1055,4
70248,298,1067,3
15589,298,1072,4
5570,298,1073,3
30694,298,1102,4
12105,298,1118,4
17610,298,1131,1
7694,298,1140,4
19839,298,1213,2
34970,298,1222,3
39085,298,1225,2
6393,298,1226,1
60186,298,1257,2
72557,298,1299,2
3062,298,1321,3
92992,298,1378,3
25227,298,1505,4
33880,298,1506,3
17675,299,99,3
3899,299,242,4
14704,299,256,4
10620,299,260,3
42491,299,263,1
38383,299,287,4
61770,299,293,3
38880,299,299,4
6119,299,321,4
7396,299,327,3
40146,299,408,4
21143,299,455,4
64635,299,686,2
46844,299,832,4
14293,299,871,5
28987,299,875,5
44691,299,880,5
3641,299,947,4
88105,299,1011,4
59243,299,1093,5
13406,300,0,4
17525,300,1,2
