,context_id,no_datas
17620,19246,1
17621,19247,1
17622,19248,1
17623,19249,1
17624,19251,1
17625,19252,1
17626,19253,1
17627,19254,1
17628,19255,1
17629,19257,1
17630,19258,1
17631,19259,1
17632,19261,1
17633,19262,1
17634,19263,1
17635,19264,1
17636,19265,1
17637,19266,1
17638,19267,1
17639,19268,1
17640,19269,1
17641,19270,1
17642,19271,1
17643,19272,1
17644,19273,1
17645,19274,1
17646,19275,1
17647,19276,1
17648,19277,1
17649,19278,1
17650,19279,1
17651,19280,1
17652,19281,1
17653,19283,1
17654,19284,1
17655,19285,1
17656,19286,1
17657,19287,1
17658,19288,1
17659,19289,1
17660,19290,1
17661,19291,1
17662,19292,1
17663,19293,1
17664,19294,1
17665,19295,1
17666,19296,1
17667,19297,1
17668,19298,1
17669,19299,1
17670,19300,1
17671,19301,1
17672,19302,1
17673,19303,1
17674,19304,1
17675,19306,1
17676,19307,1
17677,19308,1
17678,19309,1
17679,19310,1
17680,19311,1
17681,19312,1
17682,19313,1
17683,19314,1
17684,19315,1
17685,19316,1
17686,19317,1
17687,19318,1
17688,19319,1
17689,19320,1
17690,19321,1
17691,19322,1
17692,19323,1
17693,19324,1
17694,19325,1
17695,19326,1
17696,19327,1
17697,19328,1
17698,19329,1
17699,19330,1
17700,19331,1
17701,19332,1
17702,19333,1
17703,19334,1
17704,19335,1
17705,19336,1
17706,19337,1
17707,19338,1
17708,19339,1
17709,19340,1
17710,19341,1
17711,19342,1
17712,19343,1
17713,19344,1
17714,19345,1
17715,19347,1
17716,19348,1
17717,19349,1
17718,19350,1
17719,19351,1
17720,19352,1
17721,19353,1
17722,19354,1
17723,19355,1
17724,19356,1
17725,19358,1
17726,19359,1
17727,19360,1
17728,19361,1
17729,19362,1
17730,19363,1
17731,19364,1
17732,19365,1
17733,19366,1
17734,19367,1
17735,19368,1
17736,19369,1
17737,19370,1
17738,19371,1
17739,19374,1
17740,19375,1
17741,19376,1
17742,19377,1
17743,19378,1
17744,19379,1
17745,19380,1
17746,19381,1
17747,19382,1
17748,19383,1
17749,19384,1
17750,19385,1
17751,19387,1
17752,19388,1
17753,19389,1
17754,19390,1
17755,19391,1
17756,19392,1
17757,19393,1
17758,19394,1
17759,19395,1
17760,19396,1
17761,19397,1
17762,19398,1
17763,19399,1
17764,19400,1
17765,19401,1
17766,19402,1
17767,19403,1
17768,19404,1
17769,19405,1
17770,19407,1
17771,19408,1
17772,19409,1
17773,19410,1
17774,19411,1
17775,19412,1
17776,19413,1
17777,19414,1
17778,19415,1
17779,19416,1
17780,19417,1
17781,19418,1
17782,19420,1
17783,19421,1
17784,19422,1
17785,19423,1
17786,19424,1
17787,19425,1
17788,19429,1
17789,19430,1
17790,19432,1
17791,19434,1
17792,19435,1
17793,19436,1
17794,19437,1
17795,19438,1
17796,19439,1
17797,19440,1
17798,19441,1
17799,19442,1
17800,19443,1
17801,19444,1
17802,19446,1
17803,19447,1
17804,19448,1
17805,19449,1
17806,19451,1
17807,19452,1
17808,19453,1
17809,19454,1
17810,19455,1
17811,19456,1
17812,19457,1
17813,19458,1
17814,19459,1
17815,19460,1
17816,19461,1
17817,19462,1
17818,19463,1
17819,19464,1
17820,19465,1
17821,19466,1
17822,19467,1
17823,19468,1
17824,19469,1
17825,19470,1
17826,19471,1
17827,19472,1
17828,19473,1
17829,19474,1
17830,19475,1
17831,19476,1
17832,19477,1
17833,19478,1
17834,19479,1
17835,19480,1
17836,19481,1
17837,19482,1
17838,19483,1
17839,19484,1
17840,19485,1
17841,19486,1
17842,19487,1
17843,19488,1
17844,19489,1
17845,19490,1
17846,19491,1
17847,19492,1
17848,19493,1
17849,19494,1
17850,19495,1
17851,19496,1
17852,19497,1
17853,19498,1
17854,19499,1
17855,19500,1
17856,19501,1
17857,19502,1
17858,19503,1
17859,19504,1
17860,19505,1
17861,19506,1
17862,19507,1
17863,19508,1
17864,19509,1
17865,19510,1
17866,19511,1
17867,19512,1
17868,19513,1
17869,19514,1
17870,19515,1
17871,19516,1
17872,19517,1
17873,19518,1
17874,19519,1
17875,19520,1
17876,19522,1
17877,19523,1
17878,19524,1
17879,19525,1
17880,19526,1
17881,19527,1
17882,19528,1
17883,19529,1
17884,19530,1
17885,19532,1
17886,19533,1
17887,19534,1
17888,19535,1
17889,19536,1
17890,19537,1
17891,19538,1
17892,19539,1
17893,19540,1
17894,19541,1
17895,19542,1
17896,19543,1
17897,19544,1
17898,19545,1
17899,19546,1
17900,19547,1
17901,19548,1
17902,19549,1
17903,19550,1
17904,19551,1
17905,19552,1
17906,19553,1
17907,19554,1
17908,19555,1
17909,19556,1
17910,19557,1
17911,19558,1
17912,19559,1
17913,19560,1
17914,19561,1
17915,19562,1
17916,19563,1
17917,19564,1
17918,19565,1
17919,19566,1
17920,19567,1
17921,19568,1
17922,19569,1
17923,19570,1
17924,19571,1
17925,19572,1
17926,19573,1
17927,19574,1
17928,19575,1
17929,19576,1
17930,19577,1
17931,19579,1
17932,19580,1
17933,19581,1
17934,19582,1
17935,19583,1
17936,19584,1
17937,19585,1
17938,19586,1
17939,19587,1
17940,19588,1
17941,19589,1
17942,19590,1
17943,19591,1
17944,19592,1
17945,19593,1
17946,19594,1
17947,19595,1
17948,19596,1
17949,19597,1
17950,19598,1
17951,19599,1
17952,19600,1
17953,19601,1
17954,19603,1
17955,19605,1
17956,19606,1
17957,19607,1
17958,19608,1
17959,19610,1
17960,19611,1
17961,19612,1
17962,19613,1
17963,19614,1
17964,19615,1
17965,19616,1
17966,19617,1
17967,19618,1
17968,19619,1
17969,19620,1
17970,19621,1
17971,19622,1
17972,19623,1
17973,19624,1
17974,19625,1
17975,19626,1
17976,19627,1
17977,19628,1
17978,19629,1
17979,19630,1
17980,19631,1
17981,19632,1
17982,19633,1
17983,19634,1
17984,19636,1
17985,19637,1
17986,19638,1
17987,19639,1
17988,19640,1
17989,19641,1
17990,19642,1
17991,19643,1
17992,19644,1
17993,19645,1
17994,19646,1
17995,19647,1
17996,19648,1
17997,19649,1
17998,19650,1
17999,19651,1
18000,19652,1
18001,19653,1
18002,19654,1
18003,19655,1
18004,19656,1
18005,19657,1
18006,19658,1
18007,19659,1
18008,19660,1
18009,19661,1
18010,19662,1
18011,19663,1
18012,19664,1
18013,19666,1
18014,19668,1
18015,19669,1
18016,19670,1
18017,19671,1
18018,19672,1
18019,19673,1
18020,19674,1
18021,19675,1
18022,19676,1
18023,19678,1
18024,19679,1
18025,19680,1
18026,19681,1
18027,19682,1
18028,19683,1
18029,19684,1
18030,19685,1
18031,19686,1
18032,19687,1
18033,19688,1
18034,19689,1
18035,19690,1
18036,19691,1
18037,19692,1
18038,19693,1
18039,19694,1
18040,19695,1
18041,19696,1
18042,19697,1
18043,19698,1
18044,19699,1
18045,19701,1
18046,19703,1
18047,19705,1
18048,19706,1
18049,19707,1
18050,19708,1
18051,19709,1
18052,19710,1
18053,19711,1
18054,19712,1
18055,19713,1
18056,19715,1
18057,19716,1
18058,19717,1
18059,19718,1
18060,19719,1
18061,19720,1
18062,19721,1
18063,19722,1
18064,19723,1
18065,19724,1
18066,19725,1
18067,19726,1
18068,19727,1
18069,19728,1
18070,19729,1
18071,19730,1
18072,19731,1
18073,19732,1
18074,19733,1
18075,19734,1
18076,19735,1
18077,19736,1
18078,19737,1
18079,19738,1
18080,19739,1
18081,19740,1
18082,19742,1
18083,19743,1
18084,19744,1
18085,19745,1
18086,19746,1
18087,19748,1
18088,19749,1
18089,19752,1
18090,19753,1
18091,19754,1
18092,19755,1
18093,19757,1
18094,19758,1
18095,19759,1
18096,19760,1
18097,19761,1
18098,19762,1
18099,19763,1
18100,19764,1
18101,19765,1
18102,19766,1
18103,19767,1
18104,19768,1
18105,19770,1
18106,19771,1
18107,19772,1
18108,19773,1
18109,19775,1
18110,19776,1
18111,19777,1
18112,19778,1
18113,19780,1
18114,19781,1
18115,19782,1
18116,19783,1
18117,19784,1
18118,19785,1
18119,19786,1
18120,19787,1
18121,19788,1
18122,19789,1
18123,19790,1
18124,19791,1
18125,19792,1
18126,19793,1
18127,19794,1
18128,19795,1
18129,19796,1
18130,19797,1
18131,19798,1
18132,19799,1
18133,19800,1
18134,19801,1
18135,19802,1
18136,19803,1
18137,19804,1
18138,19805,1
18139,19806,1
18140,19808,1
18141,19809,1
18142,19810,1
18143,19811,1
18144,19813,1
18145,19814,1
18146,19815,1
18147,19816,1
18148,19817,1
18149,19818,1
18150,19819,1
18151,19820,1
18152,19822,1
18153,19825,1
18154,19826,1
18155,19827,1
18156,19828,1
18157,19829,1
18158,19830,1
18159,19831,1
18160,19832,1
18161,19833,1
18162,19834,1
18163,19835,1
18164,19837,1
18165,19838,1
18166,19839,1
18167,19840,1
18168,19841,1
18169,19842,1
18170,19843,1
18171,19844,1
18172,19845,1
18173,19846,1
18174,19847,1
18175,19848,1
18176,19849,1
18177,19850,1
18178,19851,1
18179,19852,1
18180,19853,1
18181,19854,1
18182,19855,1
18183,19856,1
18184,19857,1
18185,19858,1
18186,19859,1
18187,19860,1
18188,19861,1
18189,19862,1
18190,19863,1
18191,19864,1
18192,19865,1
18193,19866,1
18194,19867,1
18195,19868,1
18196,19869,1
18197,19870,1
18198,19871,1
18199,19873,1
18200,19874,1
18201,19875,1
18202,19877,1
18203,19878,1
18204,19879,1
18205,19880,1
18206,19881,1
18207,19882,1
18208,19883,1
18209,19884,1
18210,19885,1
18211,19886,1
18212,19888,1
18213,19889,1
18214,19890,1
18215,19891,1
18216,19892,1
18217,19893,1
18218,19894,1
18219,19895,1
18220,19896,1
18221,19897,1
18222,19898,1
18223,19899,1
18224,19900,1
18225,19902,1
18226,19903,1
18227,19905,1
18228,19906,1
18229,19907,1
18230,19908,1
18231,19910,1
18232,19912,1
18233,19913,1
18234,19914,1
18235,19915,1
18236,19916,1
18237,19917,1
18238,19918,1
18239,19919,1
18240,19920,1
18241,19921,1
18242,19922,1
18243,19923,1
18244,19924,1
18245,19925,1
18246,19926,1
18247,19927,1
18248,19928,1
18249,19929,1
18250,19930,1
18251,19931,1
18252,19932,1
18253,19933,1
18254,19934,1
18255,19935,1
18256,19936,1
18257,19938,1
18258,19939,1
18259,19941,1
18260,19942,1
18261,19943,1
18262,19944,1
18263,19945,1
18264,19946,1
18265,19947,1
18266,19948,1
18267,19949,1
18268,19951,1
18269,19952,1
18270,19955,1
18271,19956,1
18272,19957,1
18273,19958,1
18274,19959,1
18275,19961,1
18276,19962,1
18277,19963,1
18278,19964,1
18279,19965,1
18280,19966,1
18281,19968,1
18282,19969,1
18283,19970,1
18284,19971,1
18285,19972,1
18286,19973,1
18287,19974,1
18288,19975,1
18289,19976,1
18290,19977,1
18291,19979,1
18292,19980,1
18293,19981,1
18294,19982,1
18295,19983,1
18296,19984,1
18297,19985,1
18298,19986,1
18299,19987,1
18300,19988,1
18301,19989,1
18302,19990,1
18303,19991,1
18304,19992,1
18305,19993,1
18306,19994,1
18307,19996,1
18308,19997,1
18309,19998,1
18310,19999,1
18311,20000,1
18312,20001,1
18313,20002,1
18314,20003,1
18315,20004,1
18316,20006,1
18317,20007,1
18318,20008,1
18319,20009,1
18320,20010,1
18321,20011,1
18322,20012,1
18323,20013,1
18324,20014,1
18325,20015,1
18326,20016,1
18327,20017,1
18328,20018,1
18329,20019,1
18330,20020,1
18331,20021,1
18332,20022,1
18333,20023,1
18334,20024,1
18335,20025,1
18336,20026,1
18337,20028,1
18338,20029,1
18339,20030,1
18340,20031,1
18341,20032,1
18342,20033,1
18343,20034,1
18344,20035,1
18345,20036,1
18346,20037,1
18347,20038,1
18348,20039,1
18349,20040,1
18350,20041,1
18351,20042,1
18352,20043,1
18353,20044,1
18354,20045,1
18355,20046,1
18356,20047,1
18357,20048,1
18358,20049,1
18359,20050,1
18360,20051,1
18361,20052,1
18362,20053,1
18363,20054,1
18364,20055,1
18365,20056,1
18366,20057,1
18367,20058,1
18368,20059,1
18369,20060,1
18370,20061,1
18371,20062,1
18372,20063,1
18373,20064,1
18374,20065,1
18375,20066,1
18376,20067,1
18377,20068,1
18378,20069,1
18379,20070,1
18380,20071,1
18381,20072,1
18382,20073,1
18383,20074,1
18384,20075,1
18385,20076,1
18386,20077,1
18387,20078,1
18388,20079,1
18389,20081,1
18390,20082,1
18391,20083,1
18392,20084,1
18393,20085,1
18394,20086,1
18395,20087,1
18396,20088,1
18397,20089,1
18398,20090,1
18399,20091,1
18400,20092,1
18401,20094,1
18402,20096,1
18403,20098,1
18404,20099,1
18405,20101,1
18406,20102,1
18407,20103,1
18408,20105,1
18409,20108,1
18410,20109,1
18411,20110,1
18412,20111,1
18413,20112,1
18414,20113,1
18415,20114,1
18416,20115,1
18417,20116,1
18418,20117,1
18419,20119,1
18420,20120,1
18421,20121,1
18422,20122,1
18423,20123,1
18424,20124,1
18425,20125,1
18426,20126,1
18427,20127,1
18428,20128,1
18429,20129,1
18430,20130,1
18431,20131,1
18432,20132,1
18433,20133,1
18434,20134,1
18435,20135,1
18436,20136,1
18437,20137,1
18438,20138,1
18439,20139,1
18440,20140,1
18441,20141,1
18442,20143,1
18443,20144,1
18444,20145,1
18445,20146,1
18446,20148,1
18447,20150,1
18448,20151,1
18449,20152,1
18450,20153,1
18451,20154,1
18452,20155,1
18453,20156,1
18454,20157,1
18455,20158,1
18456,20159,1
18457,20160,1
18458,20161,1
18459,20165,1
18460,20166,1
18461,20167,1
18462,20168,1
18463,20169,1
18464,20170,1
18465,20171,1
18466,20172,1
18467,20173,1
18468,20174,1
18469,20175,1
18470,20176,1
18471,20177,1
18472,20178,1
18473,20179,1
18474,20180,1
18475,20181,1
18476,20182,1
18477,20183,1
18478,20184,1
18479,20185,1
18480,20186,1
18481,20187,1
18482,20189,1
18483,20190,1
18484,20191,1
18485,20193,1
18486,20194,1
18487,20195,1
18488,20196,1
18489,20197,1
18490,20198,1
18491,20199,1
18492,20200,1
18493,20201,1
18494,20202,1
18495,20203,1
18496,20204,1
18497,20205,1
18498,20206,1
18499,20207,1
18500,20208,1
18501,20209,1
18502,20210,1
18503,20211,1
18504,20212,1
18505,20213,1
18506,20214,1
18507,20215,1
18508,20216,1
18509,20217,1
18510,20218,1
18511,20219,1
18512,20220,1
18513,20221,1
18514,20222,1
18515,20223,1
18516,20224,1
18517,20227,1
18518,20228,1
18519,20229,1
18520,20230,1
18521,20231,1
18522,20234,1
18523,20235,1
18524,20236,1
18525,20237,1
18526,20238,1
18527,20239,1
18528,20240,1
18529,20242,1
18530,20243,1
18531,20244,1
18532,20245,1
18533,20246,1
18534,20247,1
18535,20248,1
18536,20249,1
18537,20250,1
18538,20252,1
18539,20253,1
18540,20254,1
18541,20255,1
18542,20256,1
18543,20258,1
18544,20259,1
18545,20260,1
18546,20261,1
18547,20262,1
18548,20263,1
18549,20264,1
18550,20265,1
18551,20266,1
18552,20267,1
18553,20268,1
18554,20270,1
18555,20271,1
18556,20272,1
18557,20273,1
18558,20274,1
18559,20275,1
18560,20276,1
18561,20277,1
18562,20278,1
18563,20281,1
18564,20282,1
18565,20284,1
18566,20285,1
18567,20286,1
18568,20288,1
18569,20289,1
18570,20291,1
18571,20292,1
18572,20293,1
18573,20294,1
18574,20295,1
18575,20297,1
18576,20298,1
18577,20299,1
18578,20300,1
18579,20301,1
18580,20302,1
18581,20303,1
18582,20304,1
18583,20305,1
18584,20306,1
18585,20307,1
18586,20309,1
18587,20310,1
18588,20311,1
18589,20312,1
18590,20313,1
18591,20314,1
18592,20315,1
18593,20316,1
18594,20317,1
18595,20318,1
18596,20319,1
18597,20320,1
18598,20321,1
18599,20322,1
18600,20323,1
18601,20324,1
18602,20325,1
18603,20326,1
18604,20327,1
18605,20328,1
18606,20329,1
18607,20330,1
18608,20331,1
18609,20332,1
18610,20333,1
18611,20334,1
18612,20335,1
18613,20336,1
18614,20337,1
18615,20338,1
18616,20339,1
18617,20340,1
18618,20341,1
18619,20342,1
18620,20343,1
18621,20344,1
18622,20345,1
18623,20346,1
18624,20347,1
18625,20348,1
18626,20349,1
18627,20351,1
18628,20352,1
18629,20353,1
18630,20354,1
18631,20355,1
18632,20356,1
18633,20357,1
18634,20358,1
18635,20359,1
18636,20360,1
18637,20361,1
18638,20362,1
18639,20364,1
18640,20365,1
18641,20368,1
18642,20369,1
18643,20370,1
18644,20371,1
18645,20372,1
18646,20373,1
18647,20374,1
18648,20375,1
18649,20376,1
18650,20377,1
18651,20379,1
18652,20380,1
18653,20382,1
18654,20383,1
18655,20384,1
18656,20385,1
18657,20386,1
18658,20388,1
18659,20389,1
18660,20390,1
18661,20391,1
18662,20392,1
18663,20393,1
18664,20394,1
18665,20395,1
18666,20396,1
18667,20397,1
18668,20398,1
18669,20400,1
18670,20401,1
18671,20402,1
18672,20403,1
18673,20404,1
18674,20405,1
18675,20406,1
18676,20407,1
18677,20408,1
18678,20409,1
18679,20410,1
18680,20411,1
18681,20412,1
18682,20413,1
18683,20416,1
18684,20417,1
18685,20418,1
18686,20419,1
18687,20420,1
18688,20421,1
18689,20422,1
18690,20423,1
18691,20424,1
18692,20425,1
18693,20426,1
18694,20427,1
18695,20429,1
18696,20430,1
18697,20431,1
18698,20432,1
18699,20433,1
18700,20434,1
18701,20435,1
18702,20438,1
18703,20439,1
18704,20440,1
18705,20441,1
18706,20442,1
18707,20443,1
18708,20444,1
18709,20445,1
18710,20446,1
18711,20447,1
18712,20448,1
18713,20449,1
18714,20450,1
18715,20451,1
18716,20452,1
18717,20453,1
18718,20454,1
18719,20455,1
18720,20456,1
18721,20457,1
18722,20458,1
18723,20459,1
18724,20460,1
18725,20461,1
18726,20462,1
18727,20463,1
18728,20464,1
18729,20465,1
18730,20466,1
18731,20467,1
18732,20468,1
18733,20469,1
18734,20470,1
18735,20471,1
18736,20472,1
18737,20473,1
18738,20475,1
18739,20477,1
18740,20478,1
18741,20479,1
18742,20480,1
18743,20481,1
18744,20482,1
18745,20483,1
18746,20484,1
18747,20485,1
18748,20486,1
18749,20487,1
18750,20488,1
18751,20489,1
18752,20490,1
18753,20491,1
18754,20492,1
18755,20493,1
18756,20494,1
18757,20495,1
18758,20497,1
18759,20498,1
18760,20499,1
18761,20500,1
18762,20501,1
18763,20502,1
18764,20503,1
18765,20504,1
18766,20506,1
18767,20507,1
18768,20508,1
18769,20509,1
18770,20510,1
18771,20511,1
18772,20512,1
18773,20513,1
18774,20514,1
18775,20515,1
18776,20516,1
18777,20517,1
18778,20518,1
18779,20519,1
18780,20521,1
18781,20522,1
18782,20523,1
18783,20524,1
18784,20525,1
18785,20526,1
18786,20527,1
18787,20528,1
18788,20529,1
18789,20530,1
18790,20531,1
18791,20532,1
18792,20533,1
18793,20534,1
18794,20535,1
18795,20536,1
18796,20537,1
18797,20538,1
18798,20539,1
18799,20540,1
18800,20541,1
18801,20543,1
18802,20545,1
18803,20546,1
18804,20547,1
18805,20548,1
18806,20551,1
18807,20553,1
18808,20554,1
18809,20555,1
18810,20556,1
18811,20557,1
18812,20558,1
18813,20559,1
18814,20560,1
18815,20561,1
18816,20562,1
18817,20564,1
18818,20565,1
18819,20566,1
18820,20567,1
18821,20568,1
18822,20569,1
18823,20572,1
18824,20574,1
18825,20575,1
18826,20577,1
18827,20579,1
18828,20580,1
18829,20581,1
18830,20582,1
18831,20583,1
18832,20584,1
18833,20585,1
18834,20586,1
18835,20587,1
18836,20588,1
18837,20589,1
18838,20590,1
18839,20591,1
18840,20592,1
18841,20593,1
18842,20594,1
18843,20595,1
18844,20596,1
18845,20597,1
18846,20598,1
18847,20599,1
18848,20600,1
18849,20601,1
18850,20602,1
18851,20603,1
18852,20604,1
18853,20605,1
18854,20606,1
18855,20607,1
18856,20608,1
18857,20609,1
18858,20610,1
18859,20611,1
18860,20613,1
18861,20614,1
18862,20615,1
18863,20616,1
18864,20617,1
18865,20618,1
18866,20619,1
18867,20620,1
18868,20621,1
18869,20622,1
18870,20623,1
18871,20624,1
18872,20625,1
18873,20626,1
18874,20627,1
18875,20628,1
18876,20629,1
18877,20630,1
18878,20631,1
18879,20632,1
18880,20634,1
18881,20635,1
18882,20636,1
18883,20637,1
18884,20638,1
18885,20639,1
18886,20640,1
18887,20642,1
18888,20643,1
18889,20646,1
18890,20647,1
18891,20648,1
18892,20649,1
18893,20650,1
18894,20651,1
18895,20654,1
18896,20655,1
18897,20656,1
18898,20657,1
18899,20658,1
18900,20659,1
18901,20660,1
18902,20661,1
18903,20662,1
18904,20663,1
18905,20665,1
18906,20666,1
18907,20667,1
18908,20668,1
18909,20669,1
18910,20671,1
18911,20672,1
18912,20673,1
18913,20674,1
18914,20675,1
18915,20676,1
18916,20678,1
18917,20679,1
18918,20680,1
18919,20681,1
18920,20683,1
18921,20684,1
18922,20686,1
18923,20688,1
18924,20689,1
18925,20691,1
18926,20692,1
18927,20693,1
18928,20695,1
18929,20696,1
18930,20697,1
18931,20698,1
18932,20699,1
18933,20701,1
18934,20702,1
18935,20703,1
18936,20704,1
18937,20705,1
18938,20706,1
18939,20707,1
18940,20708,1
18941,20709,1
18942,20710,1
18943,20712,1
18944,20714,1
18945,20715,1
18946,20716,1
18947,20717,1
18948,20718,1
18949,20719,1
18950,20720,1
18951,20721,1
18952,20722,1
18953,20724,1
18954,20725,1
18955,20727,1
18956,20728,1
18957,20731,1
18958,20732,1
18959,20733,1
18960,20734,1
18961,20735,1
18962,20739,1
18963,20740,1
18964,20742,1
18965,20744,1
18966,20745,1
18967,20746,1
18968,20753,1
18969,20755,1
18970,20756,1
18971,20757,1
18972,20758,1
18973,20759,1
18974,20760,1
18975,20761,1
18976,20762,1
18977,20763,1
18978,20764,1
18979,20765,1
18980,20766,1
18981,20767,1
18982,20769,1
18983,20770,1
18984,20772,1
18985,20773,1
18986,20774,1
18987,20775,1
18988,20777,1
18989,20778,1
18990,20779,1
18991,20780,1
18992,20781,1
18993,20782,1
18994,20783,1
18995,20784,1
18996,20785,1
18997,20786,1
18998,20787,1
18999,20788,1
19000,20789,1
19001,20790,1
19002,20791,1
19003,20793,1
19004,20794,1
19005,20795,1
19006,20796,1
19007,20797,1
19008,20798,1
19009,20800,1
19010,20801,1
19011,20802,1
19012,20803,1
19013,20804,1
19014,20805,1
19015,20806,1
19016,20807,1
19017,20809,1
19018,20810,1
19019,20811,1
19020,20812,1
19021,20813,1
19022,20814,1
19023,20815,1
19024,20816,1
19025,20817,1
19026,20818,1
19027,20819,1
19028,20820,1
19029,20821,1
19030,20822,1
19031,20824,1
19032,20825,1
19033,20827,1
19034,20828,1
19035,20829,1
19036,20830,1
19037,20831,1
19038,20832,1
19039,20833,1
19040,20834,1
19041,20835,1
19042,20836,1
19043,20837,1
19044,20838,1
19045,20839,1
19046,20840,1
19047,20841,1
19048,20842,1
19049,20843,1
19050,20844,1
19051,20845,1
19052,20846,1
19053,20849,1
19054,20851,1
19055,20853,1
19056,20854,1
19057,20855,1
19058,20856,1
19059,20857,1
19060,20858,1
19061,20859,1
19062,20860,1
19063,20861,1
19064,20862,1
19065,20863,1
19066,20864,1
19067,20865,1
19068,20866,1
19069,20867,1
19070,20868,1
19071,20869,1
19072,20870,1
19073,20871,1
19074,20874,1
19075,20875,1
19076,20877,1
19077,20879,1
19078,20880,1
19079,20881,1
19080,20883,1
19081,20884,1
19082,20886,1
19083,20887,1
19084,20888,1
19085,20889,1
19086,20890,1
19087,20891,1
19088,20892,1
19089,20893,1
19090,20894,1
19091,20895,1
19092,20897,1
19093,20898,1
19094,20899,1
19095,20900,1
19096,20901,1
19097,20902,1
19098,20903,1
19099,20904,1
19100,20905,1
19101,20907,1
19102,20908,1
19103,20909,1
19104,20910,1
19105,20911,1
19106,20912,1
19107,20913,1
19108,20914,1
19109,20915,1
19110,20916,1
19111,20917,1
19112,20918,1
19113,20919,1
19114,20920,1
19115,20921,1
19116,20922,1
19117,20923,1
19118,20924,1
19119,20925,1
19120,20926,1
19121,20927,1
19122,20928,1
19123,20929,1
19124,20931,1
19125,20932,1
19126,20933,1
19127,20936,1
19128,20937,1
19129,20938,1
19130,20939,1
19131,20940,1
19132,20941,1
19133,20942,1
19134,20943,1
19135,20944,1
19136,20945,1
19137,20946,1
19138,20947,1
19139,20948,1
19140,20949,1
19141,20950,1
19142,20951,1
19143,20952,1
19144,20953,1
19145,20954,1
19146,20955,1
19147,20956,1
19148,20957,1
19149,20958,1
19150,20959,1
19151,20960,1
19152,20961,1
19153,20962,1
19154,20963,1
19155,20964,1
19156,20965,1
19157,20966,1
19158,20967,1
19159,20968,1
19160,20969,1
19161,20970,1
19162,20971,1
19163,20972,1
19164,20973,1
19165,20974,1
19166,20975,1
19167,20976,1
19168,20977,1
19169,20978,1
19170,20979,1
19171,20980,1
19172,20981,1
19173,20982,1
19174,20983,1
19175,20984,1
19176,20985,1
19177,20986,1
19178,20987,1
19179,20988,1
19180,20989,1
19181,20990,1
19182,20992,1
19183,20993,1
19184,20994,1
19185,20996,1
19186,20997,1
19187,20998,1
19188,20999,1
19189,21000,1
19190,21002,1
19191,21003,1
19192,21004,1
19193,21005,1
19194,21006,1
19195,21008,1
19196,21009,1
19197,21010,1
19198,21011,1
19199,21012,1
19200,21013,1
19201,21014,1
19202,21015,1
19203,21016,1
19204,21017,1
19205,21018,1
19206,21019,1
19207,21020,1
19208,21021,1
19209,21022,1
19210,21023,1
19211,21024,1
19212,21025,1
19213,21026,1
19214,21027,1
19215,21028,1
19216,21029,1
19217,21030,1
19218,21031,1
19219,21032,1
19220,21033,1
19221,21034,1
19222,21035,1
19223,21036,1
19224,21037,1
19225,21038,1
19226,21039,1
19227,21040,1
19228,21041,1
19229,21042,1
19230,21043,1
19231,21044,1
19232,21045,1
19233,21046,1
19234,21047,1
19235,21048,1
19236,21049,1
19237,21050,1
19238,21051,1
19239,21052,1
19240,21053,1
19241,21054,1
19242,21055,1
19243,21056,1
19244,21057,1
19245,21058,1
19246,21059,1
19247,21060,1
19248,21061,1
19249,21062,1
19250,21063,1
19251,21064,1
19252,21065,1
19253,21066,1
19254,21067,1
19255,21068,1
19256,21069,1
19257,21070,1
19258,21071,1
19259,21072,1
19260,21074,1
19261,21075,1
19262,21076,1
19263,21077,1
19264,21078,1
19265,21079,1
19266,21080,1
19267,21081,1
19268,21082,1
19269,21083,1
19270,21084,1
19271,21085,1
19272,21086,1
19273,21087,1
19274,21088,1
19275,21089,1
19276,21090,1
19277,21091,1
19278,21092,1
19279,21093,1
19280,21094,1
19281,21095,1
19282,21096,1
19283,21097,1
19284,21098,1
19285,21099,1
19286,21100,1
19287,21101,1
19288,21103,1
19289,21104,1
19290,21105,1
19291,21106,1
19292,21107,1
19293,21108,1
19294,21109,1
19295,21110,1
19296,21111,1
19297,21112,1
19298,21113,1
19299,21114,1
19300,21115,1
19301,21116,1
19302,21117,1
19303,21118,1
19304,21119,1
19305,21120,1
19306,21121,1
19307,21122,1
19308,21123,1
19309,21124,1
19310,21125,1
19311,21126,1
19312,21127,1
19313,21128,1
19314,21129,1
19315,21130,1
19316,21131,1
19317,21132,1
19318,21133,1
19319,21134,1
19320,21135,1
19321,21136,1
19322,21137,1
19323,21138,1
19324,21139,1
19325,21140,1
19326,21141,1
19327,21142,1
19328,21143,1
19329,21144,1
19330,21145,1
19331,21146,1
19332,21148,1
19333,21149,1
19334,21150,1
19335,21151,1
19336,21152,1
19337,21153,1
19338,21155,1
19339,21156,1
19340,21157,1
19341,21158,1
19342,21159,1
19343,21160,1
19344,21161,1
19345,21162,1
19346,21163,1
19347,21164,1
19348,21165,1
19349,21166,1
19350,21167,1
19351,21168,1
19352,21169,1
19353,21170,1
19354,21171,1
19355,21172,1
19356,21173,1
19357,21174,1
19358,21175,1
19359,21176,1
19360,21177,1
19361,21178,1
19362,21179,1
19363,21180,1
19364,21182,1
19365,21183,1
19366,21185,1
19367,21186,1
